tipo_proceso;subtipo_proceso;;etapa_procesal;;juzgado
;;;;;(500014023006) JUZGADO 006 CIVIL MUNICIPAL MEC DE VILLAVICENCIO
;;;;;(410013187006) JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE NEIVA
;;;;;(470013331006) JUZGADO 006 ADMINISTRATIVO DE SANTA MARTA
;;;;;(500014004006) JUZGADO 006 PENAL MUNICIPAL DE VILLAVICENCIO
;;;;;(520013110006) JUZGADO 006 DE FAMILIA DE PASTO
;;;;;(410013333006) JUZGADO 006 ADMINISTRATIVO DE NEIVA
;;;;;(410014004006) JUZGADO 006 PENAL MUNICIPAL DE NEIVA
;;;;;(500013103006) JUZGADO 006 CIVIL DEL CIRCUITO DE VILLAVICENCIO
;;;;;(520013331006) JUZGADO 006 ADMINISTRATIVO DE PASTO
;;;;;(520013333006) JUZGADO 006 ADMINISTRATIVO DE PASTO
;;;;;(410014003006) JUZGADO 006 CIVIL MUNICIPAL DE NEIVA
;;;;;(257544046006) JUZGADO 006 PENAL MUNICIPAL MIXTO (LEYES 600,906 Y 1098) DE SOACHA
;;;;;(500012204006) DESPACHO 006 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE VILLAVICENCIO
;;;;;(500012333006) DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE META
;;;;;(680013333006) JUZGADO 006 ADMINISTRATIVO DE BUCARAMANGA
;;;;;(540013104006) JUZGADO 006 PENAL DEL CIRCUITO DE CUCUTA
;;;;;(540014003006) JUZGADO 006 CIVIL MUNICIPAL DE CUCUTA
;;;;;(660014004006) JUZGADO 006 PENAL MUNICIPAL DE PEREIRA
;;;;;(682764089006) JUZGADO 006 PROMISCUO MUNICIPAL DE FLORIDABLANCA
;;;;;(540014022006) JUZGADO 006 CIVIL MUNICIPAL DE CUCUTA
;;;;;(680014003006) JUZGADO 006 CIVIL MUNICIPAL DE BUCARAMANGA
;;;;;(680013103006) JUZGADO 006 CIVIL DEL CIRCUITO DE BUCARAMANGA
;;;;;(680014303006) JUZGADO 006 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BUCARAMANGA
;;;;;(540013333006) JUZGADO 006 ADMINISTRATIVO DE CUCUTA
;;;;;(680013331006) JUZGADO 006 ADMINISTRATIVO DE BUCARAMANGA
;;;;;(730013333006) JUZGADO 006 ADMINISTRATIVO DE IBAGUE
;;;;;(680013105006) JUZGADO 006 LABORAL DE BUCARAMANGA
;;;;;(700013333006) JUZGADO 006 ADMINISTRATIVO DE SINCELEJO
;;;;;(660013340006) JUZGADO 006 ADMINISTRATIVO DE PEREIRA
;;;;;(660014003006) JUZGADO 006 CIVIL MUNICIPAL DE PEREIRA
;;;;;(700013331006) JUZGADO 006 ADMINISTRATIVO DE SINCELEJO
;;;;;(700014003006) JUZGADO 006 CIVIL MUNICIPAL DE SINCELEJO
;;;;;(540013187006) JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CUCUTA
;;;;;(680012204006) DESPACHO 006 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE BUCARAMANGA
;;;;;(540013331006) JUZGADO 006 ADMINISTRATIVO DE CUCUTA
;;;;;(700014004006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE SINCELEJO
;;;;;(730013331006) JUZGADO 006 ADMINISTRATIVO DE IBAGUE
;;;;;(730014004006) JUZGADO 006 PENAL MUNICIPAL DE IBAGUE
;;;;;(660013104006) JUZGADO 006 PENAL DEL CIRCUITO DE PEREIRA
;;;;;(680014088006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE BUCARAMANGA
;;;;;(730013105006) JUZGADO 006 LABORAL DE IBAGUE
;;;;;(730012204006) DESPACHO 006 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE IBAGUE
;;;;;(700013103006) JUZGADO 006 CIVIL DEL CIRCUITO DE SINCELEJO
;;;;;(630013340006) JUZGADO 006 ADMINISTRATIVO DE ARMENIA
;;;;;(680014009006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE BUCARAMANGA
;;;;;(540014004006) JUZGADO 006 PENAL MUNICIPAL DE CUCUTA
;;;;;(680013104006) JUZGADO 006 PENAL DEL CIRCUITO DE BUCARAMANGA
;;;;;(630014088006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE ARMENIA
;;;;;(680014022006) JUZGADO 006 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BUCARAMANGA
;;;;;(660013333006) JUZGADO 006 ADMINISTRATIVO DE PEREIRA
;;;;;(730012213006) DESPACHO 006 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE IBAGUE
;;;;;(680814004006) JUZGADO 006 PENAL MUNICIPAL CON FUNCIONES MIXTAS DE BARRANCABERMEJA
;;;;;(760012204006) DESPACHO 006 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE CALI
;;;;;(730012331006) DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE IBAGUE
;;;;;(680814003006) JUZGADO 006 CIVIL MUNICIPAL DE BARRANCABERMEJA
;;;;;(730012333006) DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE TOLIMA
;;;;;(680013110006) JUZGADO 006 DE FAMILIA DE BUCARAMANGA
;;;;;(730013104006) JUZGADO 006 PENAL DEL CIRCUITO DE IBAGUE
;;;;;(760012205006) DESPACHO 006 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE CALI
;;;;;(730013103006) JUZGADO 006 CIVIL DEL CIRCUITO DE IBAGUE
;;;;;(630014003006) JUZGADO 006 CIVIL MUNICIPAL DE ARMENIA
;;;;;(730014023006) JUZGADO 006 CIVIL MUNICIPAL MEC DE IBAGUE
;;;;;(660014088006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE PEREIRA
;;;;;(730013187006) JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE IBAGUE
;;;;;(730014189006) JUZGADO 006 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE IBAGUE
;;;;;(730014003006) JUZGADO 006 CIVIL MUNICIPAL DE IBAGUE
;;;;;(680012340006) DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE SANTANDER
;;;;;(660013109006) JUZGADO 006 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE PEREIRA
;;;;;(682764189006) JUZGADO 006 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE FLORIDABLANCA
;;;;;(730013110006) JUZGADO 006 DE FAMILIA DE IBAGUE
;;;;;(680013187006) JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BUCARAMANGA
;;;;;(540013109006) JUZGADO 006 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE CUCUTA
;;;;;(700014009006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE SINCELEJO
;;;;;(680012213006) DESPACHO 006 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE BUCARAMANGA
;;;;;(730014022006) JUZGADO 006 CIVIL MUNICIPAL DE MINIMA CUANTIA DE IBAGUE
;;;;;(730013109006) JUZGADO 006 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE IBAGUE
;;;;;(682764003006) JUZGADO 006 CIVIL MUNICIPAL DE FLORIDABLANCA
;;;;;(760012203006) DESPACHO 006 DE LA SALA CIVIL DEL TRIBUNAL SUPERIOR DE CALI
;;;;;(680014004006) JUZGADO 006 PENAL MUNICIPAL DE BUCARAMANGA
;;;;;(660014023006) JUZGADO 006 CIVIL MUNICIPAL MEC DE PEREIRA
;;;;;(170014088006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE MANIZALES
;;;;;(190014022006) JUZGADO 006 CIVIL MUNICIPAL DE MINIMA CUANTIA DE POPAYAN
;;;;;(250002326006) DESPACHO 006 DE LA SECCION TERCERA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA
;;;;;(190014009006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE POPAYAN
;;;;;(190014004006) JUZGADO 006 PENAL MUNICIPAL DE POPAYAN
;;;;;(250002325006) DESPACHO 006 DE LA SECCION SEGUNDA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(130013333006) JUZGADO 006 ADMINISTRATIVO DE CARTAGENA
;;;;;(190014003006) JUZGADO 006 CIVIL MUNICIPAL DE POPAYAN
;;;;;(250002324006) DESPACHO 006 DE LA SECCION PRIMERA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(190013333006) JUZGADO 006 ADMINISTRATIVO DE POPAYAN
;;;;;(190012214006) DESPACHO 006 DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE POPAYAN
;;;;;(130014004006) JUZGADO 006 PENAL MUNICIPAL DE CARTAGENA
;;;;;(130014003006) JUZGADO 006 CIVIL MUNICIPAL DE CARTAGENA
;;;;;(250002204006) DESPACHO 006 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE CUNDINAMARCA SECRETARIA
;;;;;(190013331006) JUZGADO 006 ADMINISTRATIVO DE POPAYAN
;;;;;(150014003006) JUZGADO 006 CIVIL MUNICIPAL DE TUNJA
;;;;;(170014003006) JUZGADO 006 CIVIL MUNICIPAL DE MANIZALES
;;;;;(150013187006) JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE TUNJA
;;;;;(170013104006) JUZGADO 006 PENAL DEL CIRCUITO DE MANIZALES
;;;;;(150013331006) JUZGADO 006 ADMINISTRATIVO DE TUNJA
;;;;;(230013331006) JUZGADO 006 ADMINISTRATIVO DE MONTERIA
;;;;;(150013333006) JUZGADO 006 ADMINISTRATIVO DE TUNJA
;;;;;(170012213006) DESPACHO 006 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE MANIZALES
;;;;;(170013339006) JUZGADO 006 ADMINISTRATIVO DE MANIZALES
;;;;;(230013333006) JUZGADO 006 ADMINISTRATIVO DE MONTERIA
;;;;;(150014004006) JUZGADO 006 PENAL MUNICIPAL DE TUNJA
;;;;;(150014053006) JUZGADO 006 CIVIL MUNICIPAL DE ORALIDAD DE TUNJA
;;;;;(200014189006) JUZGADO 006 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR
;;;;;(200013333006) JUZGADO 006 ADMINISTRATIVO DE VALLEDUPAR
;;;;;(180014009006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE FLORENCIA
;;;;;(200013331006) JUZGADO 006 ADMINISTRATIVO DE VALLEDUPAR
;;;;;(170013110006) JUZGADO 006 DE FAMILIA DE MANIZALES
;;;;;(200014003006) JUZGADO 006 CIVIL MUNICIPAL DE VALLEDUPAR
;;;;;(130014189006) JUZGADO 006 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CARTAGENA
;;;;;(190013109006) JUZGADO 006 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE POPAYAN
;;;;;(230014189006) JUZGADO 006 COMPETENCIAS MULTIPLES PEQUENAS CAUSAS DE MONTERIA, CORDOBA
;;;;;(170014004006) JUZGADO 006 PENAL MUNICIPAL DE MANIZALES
;;;;;(230014009006) JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE MONTERIA
;;;;;(150012340006) DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE BOYACA
;;;;;(190013104006) JUZGADO 006 PENAL DEL CIRCUITO DE POPAYAN
;;;;;(170012339006) DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE CALDAS
;;;;;(150013104006) JUZGADO 006 PENAL DEL CIRCUITO DE TUNJA
;;;;;(170013103006) JUZGADO 006 CIVIL DEL CIRCUITO DE MANIZALES
;;;;;(190012333006) DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE CAUCA
;;;;;(190013103006) JUZGADO 006 CIVIL DEL CIRCUITO DE POPAYAN
;;;;;(200013333007) JUZGADO 007 ADMINISTRATIVO DE VALLEDUPAR
;;;;;(190014046007) JUZGADO 007 PENAL MUNICIPAL MIXTO (LEYES 600,906 Y 1098) DE POPAYAN MIXTO
;;;;;(200014189007) JUZGADO 007 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR
;;;;;(190014009007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE POPAYAN
;;;;;(170013104007) JUZGADO 007 PENAL DEL CIRCUITO DE MANIZALES
;;;;;(190013109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE POPAYAN
;;;;;(130013333007) JUZGADO 007 ADMINISTRATIVO DE CARTAGENA
;;;;;(200014088007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR
;;;;;(200014003007) JUZGADO 007 CIVIL MUNICIPAL DE VALLEDUPAR
;;;;;(200013340007) JUZGADO 007 ADMINISTRATIVO DE VALLEDUPAR
;;;;;(170012213007) DESPACHO 007 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE MANIZALES
;;;;;(250002325007) DESPACHO 007 DE LA SECCION SEGUNDA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(170013105007) JUZGADO 007 LABORAL DEL CIRCUITO DE MANIZALES
;;;;;(130013331007) JUZGADO 007 ADMINISTRATIVO DE CARTAGENA
;;;;;(170013339007) JUZGADO 007 ADMINISTRATIVO DE MANIZALES
;;;;;(170014003007) JUZGADO 007 CIVIL MUNICIPAL DE MANIZALES
;;;;;(190013331007) JUZGADO 007 ADMINISTRATIVO DE POPAYAN
;;;;;(150013187007) JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE TUNJA
;;;;;(230013333007) JUZGADO 007 ADMINISTRATIVO DE MONTERIA
;;;;;(150013331007) JUZGADO 007 ADMINISTRATIVO DE TUNJA
;;;;;(230013340007) JUZGADO 7 ADMINISTRATIVO DE MONTERIA
;;;;;(130014003007) JUZGADO 007 CIVIL MUNICIPAL DE CARTAGENA
;;;;;(150013333007) JUZGADO 007 ADMINISTRATIVO DE TUNJA
;;;;;(130014004007) JUZGADO 007 PENAL MUNICIPAL DE CARTAGENA
;;;;;(150014003007) JUZGADO 007 CIVIL MUNICIPAL DE TUNJA
;;;;;(170014088007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE MANIZALES
;;;;;(170014004007) JUZGADO 007 PENAL MUNICIPAL DE MANIZALES
;;;;;(150014004007) JUZGADO 007 PENAL MUNICIPAL DE TUNJA
;;;;;(200013109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR
;;;;;(190013333007) JUZGADO 007 ADMINISTRATIVO DE POPAYAN
;;;;;(150014053007) JUZGADO 007 CIVIL MUNICIPAL DE ORALIDAD DE TUNJA
;;;;;(170013110007) JUZGADO 007 DE FAMILIA DE MANIZALES
;;;;;(180014009007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE FLORENCIA
;;;;;(761094003007) JUZGADO 007 CIVIL MUNICIPAL DE BUENAVENTURA
;;;;;(761094004007) JUZGADO 007 PENAL MUNICIPAL DE BUENAVENTURA
;;;;;(760014105007) JUZGADO 007 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI
;;;;;(765204088007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE PALMIRA
;;;;;(760013333007) JUZGADO 007 ADMINISTRATIVO DE CALI
;;;;;(760014003007) JUZGADO 007 CIVIL MUNICIPAL DE CALI
;;;;;(760013110007) JUZGADO 007 DE FAMILIA DE CALI
;;;;;(765204003007) JUZGADO 007 CIVIL MUNICIPAL DE PALMIRA
;;;;;(760013331007) JUZGADO 007 ADMINISTRATIVO DE CALI
;;;;;(765203109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE PALMIRA
;;;;;(760014009007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI
;;;;;(760013109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE CALI
;;;;;(768344003007) JUZGADO 007 CIVIL MUNICIPAL DE TULUA
;;;;;(760012331007) DESPACHO 007 DEL TRIBUNAL ADMINISTRATIVO DE VALLE DEL CAUCA
;;;;;(761094088007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE BUENAVENTURA
;;;;;(760014004007) JUZGADO 007 PENAL MUNICIPAL DE CALI
;;;;;(760013103007) JUZGADO 007 CIVIL DEL CIRCUITO DE CALI
;;;;;(760013104007) JUZGADO 007 PENAL DEL CIRCUITO DE CALI
;;;;;(760014189007) JUZGADO 007 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI
;;;;;(760013105007) JUZGADO 007 LABORAL DE CALI
;;;;;(760014303007) JUZGADO 007 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE CALI
;;;;;(760013187007) JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI
;;;;;(110110802007) DESPACHO 007 DE LA COMISION NACIONAL DE DISCIPLINA JUDICIAL
;;;;;(110110400007) DESPACHO 007 DE LA CORTE CONSTITUCIONAL
;;;;;(110014088007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE BOGOTA
;;;;;(110013109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA
;;;;;(110110102007) DESPACHO 007 DE LA SALA JURISDICCIONAL DISCIPLINARIA NIVEL SUPERIOR
;;;;;(110014004007) JUZGADO 007 PENAL MUNICIPAL DE BOGOTA
;;;;;(130013110007) JUZGADO 007 DE FAMILIA DE CARTAGENA
;;;;;(110014079007) JUZGADO 007 PENAL MUNICIPAL DE PEQUENAS CAUSAS DE BOGOTA
;;;;;(130012333007) DESPACHO 007 DEL TRIBUNAL ADMINISTRATIVO DE BOLIVAR
;;;;;(110013103007) JUZGADO 007 CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(110110326007) DESPACHO 007 DE LA SECCION TERCERA DEL CONSEJO DE ESTADO
;;;;;(110014023007) JUZGADO 007 CIVIL MUNICIPAL DE BOGOTA
;;;;;(130013103007) JUZGADO 007 CIVIL DEL CIRCUITO DE CARTAGENA
;;;;;(110014003007) JUZGADO 007 CIVIL MUNICIPAL DE BOGOTA
;;;;;(130013105007) JUZGADO 007 LABORAL DE CARTAGENA
;;;;;(110013107007) JUZGADO 007 PENAL DE CIRCUITO ESPECIALIZADO DE BOGOTA
;;;;;(110013110007) JUZGADO 007 DE FAMILIA DE BOGOTA
;;;;;(110012502007) DESPACHO 007 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE BOGOTA
;;;;;(110014071007) JUZGADO 007 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE BOGOTA
;;;;;(110014303007) JUZGADO 007 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BOGOTA
;;;;;(110013334007) JUZGADO 007 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA
;;;;;(110013185007) JUZGADO 007 DE MENORES DEL CIRCUITO DE BOGOTA
;;;;;(110013187007) JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA
;;;;;(110014009007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE BOGOTA
;;;;;(110013104007) JUZGADO 007 PENAL DEL CIRCUITO DE BOGOTA
;;;;;(110013331007) JUZGADO 007 ADMINISTRATIVO DE BOGOTA
;;;;;(110110204007) DESPACHO 007 DE LA SALA DE CASACION PENAL DE LA CORTE SUPREMA DE JUSTICIA
;;;;;(110110205007) DESPACHO 007 DE LA SALA DE CASACION LABORAL DE LA CORTE SUPREMA DE JUSTICIA
;;;;;(110013105007) JUZGADO 007 LABORAL DE BOGOTA
;;;;;(110013335007) JUZGADO 007 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA
;;;;;(110013118007) JUZGADO 007 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA
;;;;;(110014189007) JUZGADO 007 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA
;;;;;(110014105007) JUZGADO 007 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE BOGOTA
;;;;;(110110203007) DESPACHO 007 DE LA SALA DE CASACION CIVIL DE LA CORTE SUPREMA DE JUSTICIA
;;;;;(130013109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE CARTAGENA
;;;;;(080012340007) DESPACHO 7 DEL TRIBUNAL ADMINISTRATIVO DE ATLANTICO
;;;;;(050014189007) JUZGADO 007 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE MEDELLIN
;;;;;(050014303007) JUZGADO 007 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE MEDELLIN
;;;;;(080013331007) JUZGADO 007 ADMINISTRATIVO DE BARRANQUILLA
;;;;;(110012203007) DESPACHO 007 DE LA SALA CIVIL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(080014023007) JUZGADO 007 CIVIL MUNICIPAL DE MENOR CUANTIA DE BARRANQUILLA
;;;;;(050013333007) JUZGADO 007 ADMINISTRATIVO DE MEDELLIN
;;;;;(050012205007) DESPACHO 007 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE MEDELLIN
;;;;;(050013105007) JUZGADO 007 LABORAL DE MEDELLIN
;;;;;(080014303007) JUZGADO 007 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BARRANQUILLA
;;;;;(050012203007) DESPACHO 007 DE LA SALA CIVIL DEL TRIBUNAL SUPERIOR DE MEDELLIN
;;;;;(080012333007) DESPACHO 007 DEL TRIBUNAL ADMINISTRATIVO DE ATLANTICO
;;;;;(050014088007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE MEDELLIN
;;;;;(050012204007) DESPACHO 007 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE MEDELLIN
;;;;;(050014004007) JUZGADO 007 PENAL MUNICIPAL DE MEDELLIN
;;;;;(050013187007) JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN
;;;;;(080013105007) JUZGADO 007 LABORAL DE BARRANQUILLA
;;;;;(050013103007) JUZGADO 007 CIVIL DEL CIRCUITO DE MEDELLIN
;;;;;(080013110007) JUZGADO 007 DE FAMILIA DE BARRANQUILLA
;;;;;(080013103007) JUZGADO 007 CIVIL DEL CIRCUITO DE BARRANQUILLA
;;;;;(050013110007) JUZGADO 007 DE FAMILIA DE MEDELLIN
;;;;;(080014004007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE BARRANQUILLA
;;;;;(080013333007) JUZGADO 007 ADMINISTRATIVO DE BARRANQUILLA
;;;;;(110011102007) DESPACHO 007 DE LA SALA JURISDICCIONAL DISCIPLINARIA DE BOGOTA
;;;;;(050014003007) JUZGADO 007 CIVIL MUNICIPAL DE MEDELLIN
;;;;;(080012205007) DESPACHO 007 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BARRANQUILLA
;;;;;(050012333007) DESPACHO 007 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA
;;;;;(110012205007) DESPACHO 007 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(080012213007) DESPACHO 007 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE BARRANQUILLA
;;;;;(050014105007) JUZGADO 007 TRANSITORIO DE PEQUENAS CAUSAS LABORALES DE MEDELLIN
;;;;;(080014189007) JUZGADO 007 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE BARRANQUILLA
;;;;;(080013109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BARRANQUILLA
;;;;;(080013153007) JUZGADO 007 CIVIL DEL CIRCUITO DE BARRANQUILLA
;;;;;(050013104007) JUZGADO 007 PENAL DEL CIRCUITO DE MEDELLIN
;;;;;(080014003007) JUZGADO 007 CIVIL MUNICIPAL DE BARRANQUILLA
;;;;;(110010802007) DESPACHO 007 DE LA COMISION NACIONAL DE DISCIPLINA JUDICIAL
;;;;;(050013331007) JUZGADO 007 ADMINISTRATIVO DE MEDELLIN
;;;;;(050012331007) DESPACHO 007 DEL TRIBUNAL ADMINISTRATIVO DE MEDELLIN
;;;;;(050003107007) JUZGADO 007 PENAL DE CIRCUITO ESPECIALIZADO DE ANTIOQUIA
;;;;;(080014053007) JUZGADO 007 CIVIL MUNICIPAL DE ORALIDAD DE BARRANQUILLA
;;;;;(080013104007) JUZGADO 007 PENAL DEL CIRCUITO MIXTO DE BARRANQUILLA
;;;;;(050013109007) JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN
;;;;;(110012204007) DESPACHO 007 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(050013118007) JUZGADO 007 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN
;;;;;(680012213007) DESPACHO 007 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE BUCARAMANGA
;;;;;(540014053007) JUZGADO 007 CIVIL MUNICIPAL DE CUCUTA
;;;;;(680013331007) JUZGADO 007 ADMINISTRATIVO DE BUCARAMANGA
;;;;;(540014023007) JUZGADO 007 CIVIL MUNICIPAL MEC DE CUCUTA
;;;;;(680013110007) JUZGADO 007 DE FAMILIA DE BUCARAMANGA
;;;;;(660014088007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE PEREIRA
;;;;;(680013187007) JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BUCARAMANGA
;;;;;(540014003007) JUZGADO 007 CIVIL MUNICIPAL DE CUCUTA
;;;;;(540013340007) JUZGADO 007 ADMINISTRATIVO DE CUCUTA
;;;;;(540013333007) JUZGADO 007 ADMINISTRATIVO DE CUCUTA
;;;;;(660014022007) JUZGADO 007 CIVIL MUNICIPAL MIC DE PEREIRA
;;;;;(730013104007) JUZGADO 007 PENAL DEL CIRCUITO DE IBAGUE
;;;;;(660014004007) JUZGADO 007 PENAL MUNICIPAL DE PEREIRA
;;;;;(680014009007) JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE BUCARAMANGA
;;;;;(730014004007) JUZGADO 007 PENAL MUNICIPAL DE IBAGUE
;;;;;(760012204007) DESPACHO 007 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE CALI
;;;;;(540013104007) JUZGADO 007 PENAL DEL CIRCUITO DE CUCUTA
